magic	-2.10	2.05
terrific	-2.10	0.98
angry	-2.10	1.02
contempt	-2.09	1.83
snapped	-2.08	0.64
memory	-2.07	2.16
fate	-2.05	0.70
desperate	-2.05	0.48
innocent	-2.05	0.41
illness	-2.04	0.44
normally	-2.04	2.34
nervous	-2.03	0.96
tragedy	-2.03	0.64
damage	-2.02	0.46
endless	-2.02	0.51
pretend	-2.02	1.73
forgot	-2.02	1.51
murder	-2.02	0.69
forever	-2.01	1.81
hopeless	-2.01	0.53
confusion	-2.01	0.69
israel	-2.00	2.07
reality	-2.00	2.02
violently	-1.99	0.60
troubled	-1.99	2.10
injured	-1.98	0.53
crime	-1.97	0.58
terribly	-1.96	1.83
suffering	-1.95	0.63
scream	-1.94	0.64
inadequate	-1.93	1.63
victims	-1.93	0.43
caused	-1.92	0.58
nigger	-1.91	0.54
loss	-1.90	0.48
recall	-1.85	2.19
fever	-1.85	0.46
blessed	-1.85	1.79
joke	-1.85	1.47
plain	-1.85	2.09
probable	-1.84	2.16
vain	-1.83	0.54
monsieur	-1.83	1.84
crazy	-1.82	1.37
shock	-1.80	0.61
pain	-1.80	1.15
stuff	-1.80	1.61
sad	-1.79	1.56
fought	-1.78	0.59
harsh	-1.77	0.53
emotions	-1.76	1.91
unemployment	-1.76	0.42
aloud	-1.75	0.44
weary	-1.74	0.86
thou	-1.74	2.07
forget	-1.73	1.77
disease	-1.73	0.29
foolish	-1.72	1.51
thy	-1.71	2.04
seriously	-1.70	1.00
atomic	-1.69	0.60
hell	-1.68	0.64
c	-1.67	0.61
cure	-1.66	0.41
absurd	-1.66	0.82
critics	-1.65	0.44
desired	-1.65	2.12
stuart	-1.64	0.68
scared	-1.64	0.70
diseases	-1.63	0.26
risk	-1.63	0.48
threatened	-1.63	0.43
cave	-1.63	0.63
odd	-1.62	1.69
menace	-1.62	0.55
guilt	-1.60	0.58
troubles	-1.60	0.52
causes	-1.60	0.44
anxious	-1.60	1.45
wounded	-1.59	0.51
protest	-1.59	0.89
sudden	-1.59	1.11
unnecessary	-1.59	0.56
error	-1.59	0.81
mob	-1.59	0.83
severe	-1.59	0.71
anxiety	-1.58	0.92
hospital	-1.57	0.48
trouble	-1.56	1.81
tired	-1.56	0.92
aroused	-1.56	1.39
puzzled	-1.56	1.30
lot	-1.55	1.86
weakness	-1.55	0.45
twisted	-1.54	0.66
losses	-1.54	0.48
hurt	-1.54	0.99
god	-1.54	1.32
fierce	-1.53	0.50
ancient	-1.53	0.90
nazis	-1.52	1.07
explosion	-1.52	0.53
animals	-1.52	0.64
danger	-1.52	0.59
delay	-1.52	0.55
surprising	-1.51	1.88
denny	-1.51	0.36
propaganda	-1.50	0.70
directed	-1.50	0.61
rats	-1.50	0.61
incredible	-1.47	2.05
unexpected	-1.47	2.03
occurred	-1.46	0.68
tense	-1.46	1.05
holy	-1.46	1.39
avoided	-1.46	0.51
saving	-1.46	0.66
feels	-1.46	1.96
screamed	-1.45	0.70
egypt	-1.45	0.86
embarrassed	-1.45	1.54
harm	-1.45	0.71
consequence	-1.44	0.69
flies	-1.44	0.68
complained	-1.44	0.50
moses	-1.43	1.46
drake	-1.43	0.36
trap	-1.42	0.58
against	-1.42	0.82
sheer	-1.42	0.55
germans	-1.41	1.09
ah	-1.40	1.81
cared	-1.39	1.81
criminal	-1.39	0.71
greek	-1.38	0.89
suddenly	-1.38	0.59
trick	-1.37	0.69
feeding	-1.36	0.44
temple	-1.35	1.20
damaged	-1.34	0.53
conviction	-1.34	0.88
bored	-1.33	1.30
stranger	-1.33	1.89
primitive	-1.32	1.16
mere	-1.32	0.48
trembling	-1.31	0.95
strain	-1.31	0.39
rush	-1.31	0.99
rid	-1.31	0.58
pig	-1.30	0.45
roared	-1.30	0.53
defeat	-1.30	0.50
rushed	-1.30	0.75
fears	-1.29	0.91
seized	-1.29	0.99
midst	-1.29	0.60
destroyed	-1.29	0.42
shouted	-1.28	0.59
footnote	-1.28	0.52
sutton	-1.28	0.51
startled	-1.27	1.21
makes	-1.27	2.00
result	-1.27	0.55
excited	-1.27	1.48
fight	-1.27	0.55
dying	-1.26	0.70
flood	-1.25	0.54
prisoner	-1.25	0.41
battle	-1.25	0.33
killed	-1.25	0.72
christ	-1.25	1.21
image	-1.25	0.71
fault	-1.23	0.57
beaten	-1.23	0.47
peoples	-1.23	0.82
guilty	-1.23	0.42
lonely	-1.22	1.97
ignored	-1.22	0.43
physician	-1.22	0.42
bernard	-1.21	0.63
naked	-1.21	0.63
capture	-1.21	0.49
minds	-1.21	0.53
resulted	-1.21	0.51
unknown	-1.21	0.67
spirit	-1.20	2.22
ordinary	-1.19	0.61
mystery	-1.19	0.52
mad	-1.19	0.54
glory	-1.18	2.06
struggling	-1.18	0.54
bombs	-1.18	0.48
arabs	-1.18	0.80
eat	-1.18	0.51
loudly	-1.18	0.43
cause	-1.18	0.56
effects	-1.17	0.54
overcome	-1.17	0.51
acts	-1.17	0.67
conquered	-1.16	0.81
w	-1.16	0.79
possibilities	-1.15	0.71
maria	-1.15	1.10
patient	-1.15	0.33
regret	-1.15	1.15
resulting	-1.15	0.37
self	-1.15	0.86
escaped	-1.15	0.29
continuous	-1.15	0.71
patients	-1.14	0.24
wound	-1.14	0.45
snake	-1.14	0.50
symptoms	-1.13	0.31
strikes	-1.13	0.64
intense	-1.13	0.94
rome	-1.13	0.74
s	-1.12	0.80
e	-1.12	0.78
die	-1.11	0.60
prison	-1.11	0.36
plainly	-1.11	0.62
p	-1.11	0.75
regarded	-1.10	0.54
l	-1.10	0.77
leads	-1.10	0.62
acute	-1.10	0.52
save	-1.09	0.33
bear	-1.09	0.44
roman	-1.09	0.81
explain	-1.09	0.72
temper	-1.09	0.81
moldau	-1.08	0.52
shoot	-1.08	0.57
religion	-1.08	1.06
alley	-1.07	0.52
aggression	-1.06	0.73
angel	-1.06	1.08
natives	-1.06	0.66
arrested	-1.06	0.42
suspicious	-1.06	1.11
unlike	-1.06	0.40
hearts	-1.05	0.80
constance	-1.05	0.64
bombing	-1.05	0.60
objects	-1.05	1.02
v	-1.04	0.76
jesus	-1.04	1.24
spirits	-1.04	2.05
idle	-1.04	0.56
trace	-1.04	0.99
ours	-1.03	0.60
defeated	-1.03	0.66
escape	-1.03	0.28
happening	-1.03	0.75
yelled	-1.02	0.51
occur	-1.02	0.44
impatiently	-1.02	0.42
seeing	-1.02	0.54
nor	-1.02	0.59
feelings	-1.02	0.94
smashed	-1.02	0.55
prisoners	-1.02	0.54
driven	-1.02	0.47
suspect	-1.02	0.84
knew	-1.02	1.96
communism	-1.01	0.59
el	-1.01	0.44
reverse	-1.01	0.58
steadily	-1.01	0.68
sprang	-1.01	0.57
ward	-1.01	0.52
crash	-1.01	0.52
emotion	-1.01	1.47
ye	-1.01	0.99
depression	-1.00	0.32
intention	-1.00	0.45
arrest	-1.00	0.39
hiding	-1.00	0.46
nervously	-1.00	0.51
charges	-1.00	0.43
accused	-0.99	0.45
stanley	-0.99	0.47
revolution	-0.99	0.71
russians	-0.99	0.88
insist	-0.99	0.49
fed	-0.99	0.45
curious	-0.99	0.96
catch	-0.98	0.76
camp	-0.98	0.54
gates	-0.98	1.28
continental	-0.97	0.50
serious	-0.97	0.70
greece	-0.96	0.80
miracle	-0.96	0.75
shift	-0.96	0.54
allies	-0.96	0.86
juan	-0.96	0.46
jail	-0.96	0.35
mussolini	-0.95	0.80
sergeant	-0.95	0.41
christianity	-0.95	0.98
prayer	-0.95	1.32
feed	-0.95	0.50
sentence	-0.94	0.69
automobile	-0.94	0.72
porter	-0.94	0.43
african	-0.94	0.67
grimly	-0.94	0.55
wild	-0.94	0.47
peter	-0.94	0.42
jews	-0.94	0.63
weigand	-0.94	0.67
tent	-0.94	0.56
thereafter	-0.94	0.81
thoughts	-0.93	0.87
rich	-0.93	1.82
unconscious	-0.93	0.41
eagerly	-0.93	0.57
nowhere	-0.93	0.35
manners	-0.92	2.09
treatment	-0.92	0.18
boy	-0.92	1.98
pray	-0.92	1.31
disturbed	-0.91	1.48
inner	-0.91	0.64
arab	-0.91	0.91
false	-0.90	0.48
weekly	-0.89	0.82
agree	-0.89	0.72
continent	-0.89	0.86
torn	-0.89	0.50
h	-0.89	0.74
doctors	-0.89	0.25
expense	-0.89	0.28
effective	-0.88	0.74
excitement	-0.88	1.13
spell	-0.88	0.53
internal	-0.88	0.50
dogs	-0.88	0.47
consciousness	-0.87	0.84
lord	-0.87	1.29
buck	-0.87	0.67
accompanied	-0.87	0.56
avoid	-0.87	0.29
valuable	-0.86	1.04
italian	-0.86	0.72
brings	-0.86	0.44
cook	-0.86	0.75
object	-0.86	0.47
thee	-0.86	1.37
murdered	-0.86	0.51
o	-0.86	0.42
expressed	-0.86	0.95
f	-0.86	0.52
indian	-0.85	0.45
collapse	-0.85	0.37
mental	-0.85	0.24
doubtful	-0.85	0.81
secret	-0.85	0.52
origin	-0.85	0.61
hide	-0.85	0.52
r	-0.84	0.52
lately	-0.84	0.44
partly	-0.84	0.44
remaining	-0.84	0.99
experiences	-0.84	1.05
charged	-0.84	0.40
shocked	-0.84	1.56
sacred	-0.84	0.86
without	-0.84	0.56
drug	-0.84	0.17
m	-0.84	0.46
duck	-0.83	0.37
n	-0.83	0.40
captured	-0.83	0.32
sight	-0.83	0.46
stirred	-0.83	0.63
frankly	-0.83	0.76
remark	-0.83	0.60
d	-0.83	0.49
count	-0.83	0.46
meals	-0.83	0.79
feeling	-0.83	0.57
rival	-0.82	0.53
trial	-0.82	0.40
chambers	-0.82	0.54
y	-0.82	0.46
cry	-0.82	0.71
greatly	-0.82	0.55
powerful	-0.81	0.74
bomb	-0.81	0.23
crying	-0.81	0.76
ben	-0.81	0.65
civilization	-0.81	0.91
argue	-0.81	0.59
bite	-0.81	0.66
sacrifice	-0.81	0.89
fled	-0.80	0.39
jack	-0.80	0.56
dead	-0.80	0.82
kingdom	-0.80	0.83
criticism	-0.80	0.41
t	-0.80	0.41
reed	-0.80	0.65
discovery	-0.80	0.80
slightest	-0.80	0.48
hoover	-0.79	0.66
widespread	-0.79	0.36
doctor	-0.79	0.58
placing	-0.79	0.67
destroy	-0.79	0.78
b	-0.78	0.49
ruled	-0.78	0.68
repair	-0.78	0.53
screaming	-0.78	0.39
speaker	-0.78	0.63
curiosity	-0.78	1.28
attacks	-0.77	0.30
de	-0.77	0.63
drunk	-0.77	0.60
difficulties	-0.77	0.46
crisis	-0.76	0.31
sorts	-0.76	0.97
follow	-0.76	0.48
church	-0.76	1.03
charge	-0.76	0.32
dependent	-0.76	0.66
nerves	-0.76	0.53
dwight	-0.75	0.45
spreading	-0.75	0.43
masters	-0.75	0.38
hey	-0.75	0.54
negroes	-0.75	0.56
emotional	-0.75	0.49
x	-0.74	0.49
cases	-0.74	0.15
mercy	-0.74	1.21
bayard	-0.74	0.42
reaction	-0.74	0.35
rough	-0.74	0.96
germany	-0.74	0.56
fellow	-0.74	1.58
remote	-0.74	1.05
smaller	-0.74	0.79
lead	-0.74	0.44
sammy	-0.74	0.47
le	-0.74	0.88
indians	-0.73	0.32
git	-0.73	0.53
monthly	-0.73	0.80
instances	-0.73	0.41
simultaneously	-0.73	0.36
besides	-0.73	0.80
austria	-0.72	0.55
burst	-0.72	0.40
old	-0.72	1.81
pam	-0.72	0.81
german	-0.72	0.40
alleged	-0.72	0.35
shout	-0.71	0.33
weapon	-0.71	0.30
encountered	-0.71	0.41
survive	-0.71	0.20
paris	-0.71	0.57
dreams	-0.71	0.84
derived	-0.71	0.48
responsible	-0.71	0.41
dog	-0.71	0.52
grief	-0.71	2.07
bible	-0.70	0.62
luck	-0.70	1.77
invisible	-0.70	0.47
surprised	-0.70	1.44
recalled	-0.70	0.73
porgie	-0.70	0.52
interrupted	-0.69	0.80
medicine	-0.69	0.18
swear	-0.69	0.50
memories	-0.69	2.48
pierre	-0.69	0.91
ideas	-0.69	0.54
assault	-0.69	0.33
guys	-0.69	0.96
likewise	-0.69	0.34
replaced	-0.69	0.50
nazi	-0.68	0.47
clearing	-0.68	0.61
events	-0.68	0.88
waving	-0.68	0.31
en	-0.68	0.42
oh	-0.68	1.79
worry	-0.68	0.51
christian	-0.68	1.12
stronger	-0.68	0.78
masses	-0.67	0.36
custom	-0.67	0.54
saint	-0.67	1.02
dropping	-0.67	0.55
stop	-0.67	0.64
boone	-0.67	0.41
care	-0.67	0.58
polish	-0.66	0.48
opinions	-0.66	0.68
conscience	-0.66	0.90
susan	-0.66	0.61
grew	-0.66	0.63
billings	-0.66	0.70
broken	-0.66	0.52
threat	-0.66	0.33
abandoned	-0.66	0.33
setting	-0.66	0.36
ruth	-0.66	1.08
keeps	-0.66	0.61
italy	-0.66	0.51
okay	-0.66	0.66
prevent	-0.65	0.31
empire	-0.65	0.53
doubt	-0.65	0.73
stomach	-0.65	0.50
allied	-0.65	0.46
watches	-0.65	0.75
jerry	-0.64	0.39
guessed	-0.64	1.00
billie	-0.64	0.72
flushed	-0.64	0.50
delayed	-0.64	0.34
goin	-0.64	0.39
georgie	-0.64	0.61
utterly	-0.64	0.60
customs	-0.64	0.66
much	-0.63	0.81
estimate	-0.63	0.90
fox	-0.63	0.38
dishes	-0.63	0.82
missing	-0.63	0.40
johnny	-0.63	0.55
concentrated	-0.63	0.31
peasants	-0.63	0.50
briefly	-0.62	0.62
belong	-0.62	0.51
lightning	-0.62	0.67
crow	-0.62	0.69
undoubtedly	-0.62	0.35
bodies	-0.62	0.48
saved	-0.62	0.51
reactions	-0.62	0.55
universe	-0.62	1.06
regular	-0.62	0.60
ya	-0.62	0.40
joe	-0.62	0.84
zepha	-0.62	0.70
rushing	-0.62	0.43
shouting	-0.62	0.34
shy	-0.62	1.96
cries	-0.61	0.53
mister	-0.61	0.41
felt	-0.61	0.73
experienced	-0.61	0.32
feel	-0.61	0.64
leaped	-0.61	0.43
eager	-0.61	0.47
churches	-0.61	0.79
remember	-0.61	0.61
em	-0.61	0.38
japs	-0.61	0.23
hank	-0.61	0.36
santa	-0.61	0.82
raids	-0.61	0.28
rankin	-0.61	0.57
blast	-0.61	0.36
blown	-0.60	0.59
making	-0.60	0.81
denied	-0.60	0.54
reveal	-0.60	0.53
ha	-0.60	0.59
poland	-0.60	0.43
ai	-0.60	0.42
too	-0.60	0.64
brock	-0.60	0.70
due	-0.60	0.28
estimates	-0.60	0.87
saddle	-0.60	0.61
eddie	-0.60	0.75
al	-0.59	0.19
alarm	-0.59	0.53
reform	-0.59	0.63
irish	-0.59	0.54
eh	-0.59	0.54
mention	-0.59	0.56
cried	-0.59	0.97
attack	-0.59	0.29
creature	-0.59	1.55
nothin	-0.59	0.41
usual	-0.59	0.72
protected	-0.59	0.48
desert	-0.59	0.66
submit	-0.58	0.65
russian	-0.58	0.39
background	-0.58	0.48
jim	-0.58	0.56
hitler	-0.58	0.48
horace	-0.58	0.50
mediterranean	-0.58	0.39
formation	-0.58	0.55
norway	-0.58	0.46
iii	-0.57	0.50
consider	-0.57	0.58
cat	-0.57	0.70
enemy	-0.57	0.34
herd	-0.57	0.24
surely	-0.57	0.71
involves	-0.57	0.46
buried	-0.57	0.43
important	-0.57	1.00
france	-0.57	0.46
herbert	-0.57	0.69
tony	-0.57	0.73
bigger	-0.57	0.89
wars	-0.57	0.30
appeals	-0.57	0.64
physical	-0.56	0.48
remembering	-0.56	0.50
imagined	-0.56	1.16
treated	-0.56	0.58
axis	-0.56	0.47
briggs	-0.56	0.49
affect	-0.56	0.48
rescue	-0.56	0.18
habits	-0.56	0.65
priest	-0.56	0.95
disappointed	-0.56	2.30
blow	-0.56	0.31
harder	-0.56	0.77
concentration	-0.55	0.22
tom	-0.55	0.43
break	-0.55	0.50
french	-0.55	0.31
ourselves	-0.55	0.40
georgina	-0.55	0.45
burden	-0.55	0.23
deeply	-0.55	1.33
ed	-0.55	0.71
strange	-0.55	1.09
spain	-0.55	0.45
wilson	-0.55	0.53
kid	-0.55	0.94
difficulty	-0.55	0.50
mrs	-0.55	0.75
weapons	-0.55	0.30
accept	-0.55	0.63
corporal	-0.55	0.30
difference	-0.55	0.43
allerton	-0.54	0.47
berlin	-0.54	0.31
shall	-0.54	0.70
mass	-0.54	0.61
considerably	-0.54	0.79
laskell	-0.54	0.53
grinning	-0.54	0.85
cattle	-0.54	0.24
pearl	-0.54	0.14
folks	-0.54	0.40
catholic	-0.54	0.97
identified	-0.54	0.51
exclaimed	-0.54	0.93
afraid	-0.54	0.79
assume	-0.53	0.53
searching	-0.53	0.52
doubtless	-0.53	0.64
cuts	-0.53	0.66
mack	-0.53	0.62
possession	-0.53	0.55
gus	-0.53	0.61
warfare	-0.53	0.27
passion	-0.53	2.29
soul	-0.52	2.15
truth	-0.52	0.64
cows	-0.52	0.24
cow	-0.52	0.26
rural	-0.52	0.47
cousin	-0.52	2.07
belgium	-0.52	0.43
western	-0.52	0.34
reckon	-0.52	0.44
initial	-0.52	0.89
sore	-0.52	0.88
notion	-0.51	0.45
netherlands	-0.51	0.40
profound	-0.51	0.59
sources	-0.51	0.67
victoria	-0.51	0.39
jewish	-0.51	0.82
africa	-0.51	0.37
explaining	-0.51	0.61
th	-0.51	0.46
huh	-0.51	0.89
soviet	-0.51	0.41
fill	-0.51	0.50
jumped	-0.51	0.40
ravic	-0.51	0.30
gon	-0.51	0.37
anyway	-0.51	0.61
flames	-0.51	0.70
concept	-0.50	0.55
holland	-0.50	0.41
forgotten	-0.50	0.99
chinese	-0.50	0.34
storm	-0.50	0.71
sam	-0.50	0.47
released	-0.50	0.24
russia	-0.50	0.46
pop	-0.50	0.93
losing	-0.50	0.26
owen	-0.50	0.77
amy	-0.50	0.74
ellery	-0.50	0.48
shared	-0.50	0.92
aware	-0.50	0.84
reasons	-0.50	0.48
recognize	-0.49	0.57
jury	-0.49	0.28
miller	-0.49	0.47
distant	-0.49	0.57
stern	-0.49	0.31
believes	-0.49	0.70
occupation	-0.49	0.42
wave	-0.49	0.94
nat	-0.49	0.37
signs	-0.49	0.52
rion	-0.49	0.53
richmond	-0.49	0.60
laying	-0.49	0.50
hit	-0.49	0.34
europe	-0.49	0.39
birds	-0.48	0.53
invasion	-0.48	0.37
pa	-0.48	0.75
faith	-0.48	1.07
noise	-0.48	0.29
scattered	-0.48	0.35
native	-0.48	0.34
valley	-0.48	0.58
shaking	-0.48	0.53
armies	-0.48	0.37
religious	-0.48	0.63
incident	-0.48	0.41
instead	-0.48	0.39
energy	-0.48	0.55
animal	-0.48	0.50
occupied	-0.48	0.44
spread	-0.48	0.40
complaint	-0.48	0.32
formerly	-0.47	0.54
emperor	-0.47	0.61
simon	-0.47	0.40
relief	-0.47	0.37
make	-0.47	0.43
mexico	-0.47	0.26
attacked	-0.47	0.17
responsibility	-0.47	0.23
brain	-0.47	0.63
danny	-0.47	0.30
ii	-0.47	0.51
art	-0.47	0.64
justice	-0.47	0.28
sparrow	-0.47	0.43
strip	-0.47	0.25
carl	-0.47	0.45
sheep	-0.47	0.27
packed	-0.46	0.68
ireland	-0.46	0.43
finding	-0.46	0.60
repeated	-0.46	0.70
asia	-0.46	0.34
liked	-0.46	1.78
collection	-0.46	0.60
gideon	-0.46	0.70
bull	-0.46	0.22
shrugged	-0.45	0.82
japanese	-0.45	0.28
jake	-0.45	0.37
outer	-0.45	0.59
money	-0.45	0.76
struggle	-0.45	0.35
robert	-0.45	0.73
changed	-0.45	0.91
jap	-0.45	0.18
deserted	-0.45	0.23
brazil	-0.45	0.38
substance	-0.45	0.45
deny	-0.45	0.48
pass	-0.45	0.57
spanish	-0.45	0.33
becomes	-0.44	0.62
pete	-0.44	0.40
using	-0.44	0.45
charlie	-0.44	0.38
increasingly	-0.44	0.82
utility	-0.44	0.58
julian	-0.44	0.49
jacobowsky	-0.44	0.78
offensive	-0.44	0.27
vichy	-0.44	0.26
medical	-0.44	0.20
roar	-0.43	0.28
mildred	-0.43	0.44
slaves	-0.43	0.39
australia	-0.43	0.33
pity	-0.43	2.08
japan	-0.43	0.30
leave	-0.43	0.55
species	-0.43	0.56
regard	-0.43	0.47
horses	-0.43	0.20
ralph	-0.43	0.43
raid	-0.43	0.21
restored	-0.43	0.51
doctrine	-0.43	0.36
leg	-0.43	0.51
whereas	-0.43	0.37
humanity	-0.43	1.11
tell	-0.43	0.57
britain	-0.43	0.37
halt	-0.43	0.11
vigo	-0.43	0.49
heap	-0.42	0.31
stiff	-0.42	0.42
seamus	-0.42	0.48
horizon	-0.42	0.77
harry	-0.42	0.51
craig	-0.42	0.38
inquired	-0.42	0.70
mike	-0.42	0.41
warning	-0.42	0.28
gaulle	-0.42	0.27
mcleod	-0.42	0.49
territory	-0.42	0.30
lance	-0.41	0.53
buffalo	-0.41	0.16
san	-0.41	0.31
bend	-0.41	0.48
bother	-0.41	0.55
jimmy	-0.41	0.49
summers	-0.41	0.25
lou	-0.41	0.46
allow	-0.41	0.55
poles	-0.41	0.61
start	-0.41	0.54
upon	-0.41	0.09
emergency	-0.41	0.28
sharply	-0.41	0.32
andy	-0.41	0.65
european	-0.40	0.35
roberts	-0.40	0.33
deliver	-0.40	0.54
tears	-0.40	0.94
countries	-0.40	0.33
na	-0.40	0.40
commissioner	-0.40	0.34
tommy	-0.40	0.26
neither	-0.40	0.51
yugoslavia	-0.40	0.43
bunch	-0.40	0.92
busy	-0.40	0.41
hemisphere	-0.40	0.30
anthony	-0.40	0.52
product	-0.39	0.73
cracked	-0.39	0.25
canada	-0.39	0.35
stalin	-0.39	0.33
communists	-0.39	0.40
jump	-0.39	0.27
dutch	-0.39	0.30
refuse	-0.39	0.59
surprise	-0.39	0.78
alike	-0.39	0.51
jess	-0.39	0.98
depend	-0.39	0.21
shook	-0.39	0.87
submarine	-0.38	0.17
vanished	-0.38	0.47
protested	-0.38	0.76
personally	-0.38	0.55
swallowed	-0.38	0.49
lands	-0.38	0.57
thing	-0.38	0.72
regime	-0.38	0.33
movement	-0.38	0.55
controversy	-0.38	0.24
culture	-0.38	0.55
strangely	-0.38	0.76
exist	-0.38	0.36
colonies	-0.38	0.33
eliza	-0.37	0.99
communist	-0.37	0.35
contain	-0.37	0.54
dim	-0.37	1.06
fighting	-0.37	0.34
vision	-0.37	0.81
afterward	-0.37	0.51
homer	-0.37	0.79
frontier	-0.37	0.30
truly	-0.37	0.95
kick	-0.37	0.30
jefferson	-0.37	0.59
kelly	-0.37	0.37
moments	-0.37	0.73
abe	-0.37	0.41
case	-0.37	0.22
ferguson	-0.36	0.23
islands	-0.36	0.23
fish	-0.36	0.28
deeper	-0.36	0.31
bombers	-0.36	0.28
sunk	-0.36	0.15
idea	-0.36	0.67
nurses	-0.36	0.33
loud	-0.36	0.25
lieutenant	-0.36	0.31
abel	-0.35	0.28
china	-0.35	0.26
struck	-0.35	0.36
possibly	-0.35	0.85
succeeded	-0.35	0.44
dick	-0.35	0.41
nurse	-0.35	0.96
england	-0.35	0.37
satisfy	-0.35	0.54
grinned	-0.35	0.85
argued	-0.35	0.42
feller	-0.35	0.40
border	-0.35	0.24
happen	-0.35	0.69
controlled	-0.35	0.31
jungle	-0.34	0.62
davy	-0.34	0.26
jacques	-0.34	0.57
human	-0.34	0.91
northern	-0.34	0.28
actions	-0.34	0.40
funny	-0.34	1.82
belief	-0.34	0.53
considering	-0.34	0.43
mind	-0.34	0.49
witnesses	-0.34	0.21
faced	-0.34	0.21
racial	-0.34	0.27
race	-0.34	0.31
useful	-0.34	0.97
philippines	-0.34	0.21
chiefly	-0.33	0.46
shell	-0.33	0.18
underground	-0.33	0.19
policeman	-0.33	0.39
hospitals	-0.33	0.17
jeremy	-0.33	0.41
stolen	-0.33	0.14
crowd	-0.33	0.34
murmured	-0.33	0.92
notice	-0.33	0.52
treat	-0.33	0.34
judge	-0.33	0.26
emily	-0.33	1.01
war	-0.33	0.26
conflict	-0.32	0.26
police	-0.32	0.21
tokyo	-0.32	0.19
spiritual	-0.32	0.58
ma	-0.32	0.60
eastern	-0.32	0.26
pope	-0.32	0.60
job	-0.32	0.87
concern	-0.32	0.97
edith	-0.32	0.93
testified	-0.32	0.34
elwood	-0.32	0.66
captain	-0.32	0.23
imagine	-0.32	0.62
fix	-0.32	0.29
sheriff	-0.32	0.30
helen	-0.31	0.45
maxim	-0.31	0.41
dalton	-0.31	0.24
occasionally	-0.31	0.47
carolina	-0.31	0.17
zone	-0.31	0.26
curiously	-0.31	0.39
characters	-0.31	0.84
kit	-0.31	0.39
slave	-0.31	0.46
pressing	-0.31	0.67
flew	-0.31	0.21
bishop	-0.31	1.01
properties	-0.31	0.38
swept	-0.31	0.29
imposed	-0.31	0.23
taught	-0.31	0.63
facts	-0.31	0.39
ranch	-0.31	0.26
races	-0.31	0.32
done	-0.31	0.77
daniel	-0.31	0.72
tradition	-0.31	0.52
thunder	-0.31	0.28
prime	-0.31	0.42
prevented	-0.31	0.33
australian	-0.31	0.26
dunne	-0.30	0.49
sara	-0.30	0.44
witness	-0.30	0.21
mexican	-0.30	0.19
