painful	-2.08	1.94
utterly	-2.07	0.54
suffer	-2.07	0.50
ruined	-2.07	0.59
accident	-2.07	0.53
wrong	-2.06	1.66
disgrace	-2.03	0.49
absurd	-2.03	0.38
causes	-2.03	0.60
patients	-2.02	0.55
roused	-2.01	0.80
tired	-2.01	0.83
remedy	-1.99	0.43
aged	-1.99	1.62
inevitable	-1.98	0.63
sore	-1.97	0.49
toil	-1.97	0.35
spite	-1.97	0.47
doubtful	-1.96	1.58
idle	-1.96	0.46
temptation	-1.96	1.83
gloomy	-1.95	0.71
blow	-1.94	0.68
reckless	-1.94	0.58
danger	-1.94	0.67
execution	-1.94	0.49
suspect	-1.94	1.70
sex	-1.91	1.70
punishment	-1.90	0.53
committed	-1.90	0.52
suspicious	-1.89	1.63
misfortune	-1.88	0.56
slaves	-1.88	0.49
violent	-1.88	0.67
coarse	-1.88	0.65
commit	-1.87	0.48
foes	-1.87	0.75
effects	-1.87	0.89
pain	-1.85	0.88
hospital	-1.84	0.51
animal	-1.83	0.64
indifferent	-1.83	0.46
beasts	-1.83	0.60
gang	-1.83	0.42
damage	-1.83	0.44
serious	-1.83	0.51
wars	-1.82	0.86
sometimes	-1.82	1.92
rude	-1.81	0.44
born	-1.81	1.61
wreck	-1.81	0.45
cry	-1.81	0.58
petty	-1.80	1.13
disappointment	-1.80	0.78
treatment	-1.79	0.27
poison	-1.79	0.39
shock	-1.79	0.54
escaped	-1.78	0.59
utter	-1.77	0.72
lot	-1.76	2.01
stuff	-1.76	1.98
suspicion	-1.76	0.96
error	-1.76	0.62
killed	-1.75	0.36
defeat	-1.75	0.54
fighting	-1.75	0.70
habits	-1.75	1.93
sudden	-1.75	0.78
job	-1.74	2.03
lest	-1.74	0.57
blows	-1.73	0.71
prejudice	-1.72	1.02
sole	-1.72	2.21
crimes	-1.72	0.46
conflict	-1.72	0.81
physician	-1.71	0.51
wounded	-1.70	0.45
wasted	-1.69	0.62
indignation	-1.69	1.30
warfare	-1.68	0.80
temper	-1.67	1.87
female	-1.67	1.83
storm	-1.67	0.89
sharp	-1.67	0.74
bear	-1.66	0.42
sorrow	-1.66	0.92
dangers	-1.65	0.64
foe	-1.65	0.77
alarm	-1.65	0.64
prisoner	-1.64	0.34
children	-1.63	1.69
fears	-1.63	0.63
saved	-1.62	0.58
ashamed	-1.62	0.59
angry	-1.62	0.73
cases	-1.61	0.43
abuse	-1.61	0.61
vanity	-1.61	0.89
condemned	-1.61	0.42
surgeon	-1.60	0.50
caused	-1.60	0.40
nervous	-1.60	0.61
living	-1.60	1.61
quarrel	-1.59	0.82
gasped	-1.59	0.74
contempt	-1.58	1.18
animals	-1.57	0.65
criminal	-1.57	0.32
battle	-1.54	0.67
bullet	-1.53	0.52
slave	-1.53	0.63
struggle	-1.53	0.72
guilty	-1.53	0.43
desert	-1.52	0.83
alleged	-1.52	0.36
endure	-1.52	0.45
lion	-1.52	0.40
wound	-1.52	0.21
wrought	-1.51	0.61
sensation	-1.51	1.87
faced	-1.51	0.43
dog	-1.51	0.59
sword	-1.51	0.60
humble	-1.50	1.70
cause	-1.50	0.35
burden	-1.50	0.38
opponents	-1.49	0.70
dismay	-1.49	0.92
strange	-1.49	2.13
medicine	-1.48	0.53
useless	-1.47	0.40
vivid	-1.47	2.23
against	-1.47	0.69
child	-1.47	1.79
arrest	-1.46	0.34
negroes	-1.46	0.39
physicians	-1.46	0.45
yorick	-1.45	1.91
patient	-1.44	0.48
mob	-1.44	0.38
aroused	-1.43	0.90
amazement	-1.43	0.80
war	-1.43	0.69
absence	-1.42	0.44
contest	-1.42	0.79
crept	-1.41	0.40
arrested	-1.41	0.32
liked	-1.40	1.78
risk	-1.39	0.51
formidable	-1.39	0.79
grief	-1.38	1.21
midst	-1.38	0.60
despite	-1.38	0.59
fight	-1.37	0.73
injured	-1.36	0.22
apprehension	-1.36	0.70
trembling	-1.36	0.44
consequence	-1.36	0.46
ambition	-1.35	1.06
alice	-1.34	1.93
jail	-1.34	0.28
boy	-1.34	1.76
effect	-1.32	0.79
unconscious	-1.32	0.44
too	-1.32	0.70
confessed	-1.30	0.39
weapon	-1.30	0.58
knew	-1.29	1.80
severely	-1.29	0.24
die	-1.29	0.54
crisis	-1.28	0.49
exclaimed	-1.28	1.10
accused	-1.28	0.34
exposed	-1.28	0.65
absolutely	-1.27	0.51
muttered	-1.27	1.01
impatience	-1.27	1.06
walton	-1.27	1.94
dead	-1.26	0.60
murmured	-1.26	1.05
prison	-1.26	0.38
neglected	-1.26	0.50
shot	-1.25	0.56
enemy	-1.25	0.63
defeated	-1.25	0.46
policeman	-1.25	0.33
whispered	-1.24	1.03
remarked	-1.24	1.06
troubles	-1.24	0.44
anxiety	-1.24	0.70
astonishment	-1.23	0.80
beings	-1.23	0.63
gloom	-1.23	0.63
necessarily	-1.22	0.44
attacked	-1.22	0.28
ridiculous	-1.20	0.64
confess	-1.20	0.38
confused	-1.20	0.43
thoughtfully	-1.20	0.81
struggled	-1.20	0.43
commonly	-1.20	0.46
doubts	-1.19	0.52
medical	-1.19	0.45
colored	-1.19	0.65
failure	-1.19	0.65
bare	-1.19	0.65
sentence	-1.18	0.40
powerful	-1.18	0.79
tribe	-1.18	0.46
cat	-1.18	0.59
badly	-1.18	0.33
widow	-1.17	1.74
opposition	-1.17	0.64
trusted	-1.17	1.62
superiority	-1.17	0.67
drowned	-1.17	0.33
fault	-1.16	0.58
replied	-1.15	0.97
difficulties	-1.15	0.48
knife	-1.15	0.58
trifle	-1.15	0.50
charged	-1.15	0.32
demanded	-1.15	0.88
answered	-1.15	1.01
wilderness	-1.15	0.62
hostile	-1.15	0.81
radical	-1.14	0.62
fashion	-1.14	0.37
multitude	-1.14	0.43
fired	-1.13	0.64
pistol	-1.13	0.61
gun	-1.13	0.63
limbs	-1.12	0.68
seized	-1.12	0.32
repeated	-1.12	0.92
exhausted	-1.12	0.63
suggested	-1.12	0.93
asked	-1.11	0.98
ancestors	-1.11	0.35
firing	-1.11	0.65
killing	-1.11	0.34
added	-1.11	0.91
wholly	-1.11	0.44
fought	-1.11	0.58
rifle	-1.10	0.61
almost	-1.10	0.50
overcome	-1.10	0.60
lightning	-1.09	0.81
charge	-1.09	0.30
wolf	-1.09	0.39
indians	-1.08	0.50
bull	-1.08	0.33
rival	-1.08	0.93
indifference	-1.08	0.81
destiny	-1.07	0.49
unknown	-1.07	0.29
wild	-1.07	0.73
final	-1.07	0.71
taxation	-1.07	0.52
admired	-1.06	1.74
inquired	-1.06	0.99
impatiently	-1.06	0.80
gale	-1.06	0.89
tendency	-1.06	0.62
rough	-1.06	0.67
uttered	-1.06	0.48
distant	-1.05	0.54
nurse	-1.05	1.07
crazy	-1.05	0.61
corners	-1.04	0.74
pains	-1.04	0.45
literally	-1.04	0.27
smiled	-1.04	1.01
recovered	-1.04	0.61
dash	-1.03	0.56
surrender	-1.03	0.44
aim	-1.03	0.69
feed	-1.03	0.51
awe	-1.03	0.89
continued	-1.02	0.90
false	-1.02	0.52
interrupted	-1.02	0.97
hired	-1.02	0.49
prisoners	-1.02	0.16
died	-1.02	1.19
species	-1.02	0.47
battles	-1.01	0.78
vague	-1.00	0.53
pierce	-1.00	0.63
stern	-1.00	0.62
revolution	-1.00	0.47
faults	-1.00	0.48
purely	-1.00	0.82
sins	-1.00	0.61
arise	-1.00	0.46
fed	-1.00	0.57
exceedingly	-0.99	0.54
result	-0.99	0.58
cries	-0.99	0.51
urged	-0.99	0.66
owing	-0.99	0.37
faint	-0.99	0.77
walks	-0.98	0.75
armed	-0.98	0.54
worn	-0.98	0.70
returned	-0.98	0.92
kill	-0.97	0.44
nodded	-0.97	0.92
circumstances	-0.97	0.62
agency	-0.96	0.39
brings	-0.96	0.47
bird	-0.96	0.76
released	-0.96	0.18
extremely	-0.96	0.57
deer	-0.95	0.32
satisfy	-0.95	0.40
okoya	-0.95	0.86
liable	-0.95	0.67
frightened	-0.95	0.33
whip	-0.94	0.26
waste	-0.94	0.53
harm	-0.94	0.59
bewildered	-0.94	0.34
alarmed	-0.94	0.29
forces	-0.94	0.83
laughed	-0.93	1.05
responded	-0.93	0.95
explained	-0.93	0.88
openly	-0.93	0.38
alas	-0.93	1.89
stroke	-0.93	0.47
largely	-0.93	0.40
trick	-0.92	0.60
detective	-0.92	0.40
situation	-0.92	0.25
depend	-0.92	0.55
burnam	-0.92	0.36
lone	-0.92	0.73
acts	-0.91	0.55
captured	-0.90	0.18
mainly	-0.90	0.35
passford	-0.90	0.43
president	-0.90	0.62
frame	-0.90	0.54
regret	-0.90	1.13
agitation	-0.89	0.63
interference	-0.89	0.43
positively	-0.89	0.38
jury	-0.89	0.28
sprang	-0.89	0.49
capture	-0.88	0.26
superior	-0.88	0.51
impatient	-0.88	0.32
sheep	-0.88	0.37
melancholy	-0.88	0.57
lean	-0.88	0.76
empty	-0.88	0.59
pressure	-0.88	0.73
block	-0.87	0.50
encountered	-0.87	0.54
physical	-0.87	0.63
luke	-0.86	0.56
saving	-0.86	0.42
seriously	-0.86	0.45
controversy	-0.86	0.63
unseen	-0.86	0.41
blank	-0.86	0.44
spirits	-0.85	1.76
chairman	-0.85	0.63
amid	-0.85	0.54
cliffs	-0.85	0.73
beaten	-0.85	0.35
driven	-0.84	0.47
happens	-0.84	0.59
trouble	-0.84	0.49
leap	-0.84	0.51
fiery	-0.84	0.89
warriors	-0.84	0.41
ultimate	-0.84	0.81
mystery	-0.84	1.00
suspected	-0.84	0.96
trial	-0.84	0.27
quite	-0.84	0.58
shouted	-0.84	0.72
results	-0.84	0.52
complaint	-0.84	0.23
dies	-0.83	0.55
considerations	-0.83	0.74
harder	-0.83	0.75
couple	-0.82	1.21
delay	-0.82	0.25
tribes	-0.82	0.35
purposes	-0.82	0.73
chances	-0.82	0.61
assault	-0.82	0.26
dogs	-0.82	0.38
disagreeable	-0.81	2.12
folk	-0.81	0.61
mortal	-0.81	0.71
fat	-0.81	0.62
relieved	-0.81	0.30
indian	-0.81	0.27
endless	-0.80	0.75
vain	-0.80	0.41
makes	-0.80	0.44
desires	-0.80	0.60
shook	-0.80	0.80
force	-0.80	0.81
mother	-0.80	1.82
ones	-0.80	0.88
naked	-0.80	0.46
partly	-0.80	0.47
teeth	-0.79	0.41
weapons	-0.79	0.49
infant	-0.79	0.98
reform	-0.79	0.53
donald	-0.79	0.30
surprise	-0.79	0.79
pike	-0.79	0.57
revolver	-0.79	0.37
faintly	-0.79	0.68
felt	-0.78	0.67
because	-0.78	0.83
negro	-0.78	0.67
traced	-0.78	0.38
crushed	-0.78	0.21
flashed	-0.78	0.61
owned	-0.77	0.62
male	-0.77	0.77
rush	-0.77	0.54
andy	-0.77	0.48
hollow	-0.77	0.48
borne	-0.77	0.24
remote	-0.77	0.45
buffalo	-0.76	0.25
civil	-0.76	0.57
alike	-0.76	0.45
frequent	-0.76	0.38
randolph	-0.76	0.47
depended	-0.75	0.66
johnson	-0.75	0.48
solely	-0.75	0.46
personally	-0.75	0.63
stress	-0.75	0.74
sheriff	-0.74	0.13
occasions	-0.74	0.40
destroyed	-0.74	0.35
race	-0.74	0.57
peasant	-0.73	0.71
matthew	-0.73	0.49
violently	-0.73	0.44
desperate	-0.73	1.82
disappointed	-0.73	0.41
albert	-0.73	0.45
cow	-0.73	0.37
wildly	-0.73	0.45
seeming	-0.73	0.64
observed	-0.72	0.73
rejected	-0.72	0.58
pair	-0.72	0.67
youthful	-0.72	1.72
don	-0.72	0.37
occur	-0.72	0.53
represent	-0.71	0.38
adoption	-0.71	0.60
spoke	-0.71	0.82
races	-0.70	0.42
discharged	-0.70	0.28
rand	-0.70	0.55
forgot	-0.70	0.78
drift	-0.70	0.53
thief	-0.69	0.53
birth	-0.69	1.01
hasty	-0.69	0.34
strikes	-0.69	0.54
fellows	-0.68	0.71
politicians	-0.68	0.20
drunk	-0.68	0.37
labor	-0.68	0.27
trembled	-0.68	0.32
escape	-0.68	0.39
crowded	-0.68	0.44
women	-0.67	0.97
calling	-0.67	0.69
christy	-0.67	0.23
awfully	-0.67	0.66
meredith	-0.67	0.53
armies	-0.67	0.31
plunged	-0.67	0.28
bits	-0.67	0.38
dearest	-0.66	1.86
pronounced	-0.66	0.42
heavy	-0.66	0.44
woman	-0.66	1.72
startling	-0.66	0.91
slain	-0.65	0.44
produced	-0.65	0.53
stirring	-0.65	0.73
long	-0.65	0.91
conditions	-0.65	0.54
cows	-0.65	0.38
altogether	-0.65	0.37
flames	-0.65	0.90
answering	-0.65	0.29
striving	-0.65	0.42
jr	-0.65	0.53
witnesses	-0.65	0.19
horse	-0.64	0.31
guns	-0.64	0.38
band	-0.64	0.40
warrant	-0.64	0.22
attack	-0.64	0.28
charges	-0.64	0.29
everywhere	-0.64	0.58
teddy	-0.64	0.52
impressions	-0.64	0.64
unfortunately	-0.63	2.23
favored	-0.63	2.34
odd	-0.63	0.74
missed	-0.63	0.48
insisted	-0.63	0.52
missing	-0.63	0.31
fred	-0.62	0.50
tammany	-0.62	0.26
extreme	-0.62	0.31
hurt	-0.62	0.47
feel	-0.62	0.54
weight	-0.62	0.55
baby	-0.62	1.18
burst	-0.62	0.37
possibility	-0.62	0.49
streets	-0.62	0.47
confession	-0.62	0.58
favor	-0.61	0.54
wonder	-0.61	0.60
difficult	-0.61	0.79
talking	-0.61	0.82
dalrymple	-0.61	0.58
avoided	-0.61	0.46
defense	-0.61	0.30
supported	-0.60	0.45
doctor	-0.60	0.41
frequently	-0.60	0.61
dismissed	-0.60	0.10
rather	-0.60	0.49
based	-0.60	0.52
leaders	-0.60	0.51
afraid	-0.60	0.59
politician	-0.59	0.52
plot	-0.59	0.53
care	-0.59	0.99
glanced	-0.59	0.64
fortunately	-0.59	0.58
judged	-0.59	0.42
knowing	-0.59	0.80
dispute	-0.59	0.62
broke	-0.59	0.50
reasons	-0.59	0.51
constitutional	-0.59	0.61
adams	-0.58	0.44
retreat	-0.58	0.23
adam	-0.58	0.38
bit	-0.58	0.64
responsibility	-0.58	0.51
wandered	-0.58	0.51
troubled	-0.58	0.43
existing	-0.58	0.33
hush	-0.57	0.55
local	-0.57	0.60
spell	-0.57	0.49
impression	-0.57	0.59
particularly	-0.57	0.60
revolutionary	-0.57	0.32
really	-0.57	0.80
sorry	-0.57	0.66
used	-0.57	0.72
fled	-0.57	0.19
heels	-0.57	0.26
tail	-0.56	0.39
belong	-0.56	0.52
affected	-0.56	0.30
control	-0.56	0.56
campaign	-0.56	0.34
hannock	-0.56	0.60
fish	-0.56	0.51
customs	-0.56	0.63
army	-0.56	0.22
oath	-0.56	0.48
invalid	-0.56	0.55
sounded	-0.56	0.42
originally	-0.55	0.39
cattle	-0.55	0.34
torn	-0.55	0.29
confederate	-0.55	0.16
attorney	-0.55	0.15
experienced	-0.55	0.46
resistance	-0.55	0.48
struck	-0.55	0.30
shoot	-0.55	0.27
flesh	-0.55	0.33
speculation	-0.54	0.33
nerves	-0.54	0.42
awkward	-0.54	0.54
witness	-0.54	0.13
failing	-0.54	0.55
ross	-0.54	0.40
entirely	-0.54	0.33
heavily	-0.54	0.47
queer	-0.54	1.78
confusion	-0.54	0.50
disturbed	-0.54	0.36
steward	-0.54	0.26
horses	-0.53	0.24
slightest	-0.53	0.35
cell	-0.53	0.39
pet	-0.53	0.56
comrades	-0.53	0.53
cannon	-0.53	0.30
occasional	-0.53	0.35
northwick	-0.52	0.61
blame	-0.52	0.64
discipline	-0.52	0.59
comparison	-0.52	0.18
affairs	-0.52	0.26
curiously	-0.52	0.40
sorts	-0.52	0.77
andrew	-0.52	0.45
successfully	-0.52	0.48
fro	-0.52	0.46
slow	-0.52	0.66
motionless	-0.52	0.38
strain	-0.52	0.24
undoubtedly	-0.52	0.38
motive	-0.51	0.73
puzzled	-0.51	0.37
immediate	-0.51	0.54
shaken	-0.51	0.26
spaniards	-0.51	0.23
calmly	-0.51	0.60
dwelling	-0.51	0.65
concluded	-0.51	0.50
jack	-0.51	0.73
spot	-0.51	0.48
flash	-0.50	0.60
manifest	-0.50	0.34
joint	-0.50	0.48
somehow	-0.50	0.57
garments	-0.50	0.59
wages	-0.50	0.35
resist	-0.50	0.51
encounter	-0.50	0.46
salome	-0.50	0.86
caught	-0.50	0.19
garrison	-0.49	0.17
agricultural	-0.49	0.49
hesitation	-0.49	0.32
eagle	-0.49	0.26
flood	-0.49	0.68
soldiers	-0.49	0.15
case	-0.49	0.22
play	-0.49	0.58
solitude	-0.49	0.70
noticed	-0.49	0.89
tim	-0.49	0.56
without	-0.49	0.28
curiosity	-0.49	0.85
commander	-0.49	0.17
stage	-0.49	0.68
molly	-0.49	0.58
rid	-0.49	0.31
surroundings	-0.48	0.60
called	-0.48	0.67
debate	-0.48	0.32
shouting	-0.48	0.65
approaching	-0.48	0.32
political	-0.48	0.60
telling	-0.48	0.82
invariably	-0.48	0.25
compared	-0.48	0.29
straw	-0.47	0.52
whereas	-0.47	0.50
either	-0.47	0.82
guided	-0.47	0.53
morgan	-0.47	0.39
persons	-0.47	0.56
troops	-0.47	0.21
keenly	-0.47	0.29
bein	-0.47	0.65
stared	-0.47	0.58
unnecessary	-0.47	0.20
performance	-0.47	0.62
tastes	-0.47	0.68
exercised	-0.47	0.56
often	-0.47	0.77
heap	-0.47	0.51
anxiously	-0.46	0.38
excited	-0.46	0.55
drove	-0.46	0.21
leg	-0.46	0.21
spy	-0.46	0.16
how	-0.46	0.72
voted	-0.46	0.26
competition	-0.46	0.53
lincoln	-0.46	0.59
operation	-0.46	0.24
sustained	-0.46	0.29
grandmother	-0.45	1.26
sailor	-0.45	0.64
yere	-0.45	0.61
bone	-0.45	0.14
expert	-0.45	0.13
robert	-0.45	0.51
fort	-0.45	0.20
questioned	-0.45	0.71
due	-0.45	0.35
amongst	-0.45	0.43
feared	-0.45	1.47
involved	-0.45	0.30
declares	-0.45	0.57
bronx	-0.45	0.17
grandfather	-0.45	1.04
organs	-0.45	0.40
shakespeare	-0.45	0.60
mistake	-0.44	0.54
richmond	-0.44	0.19
financial	-0.44	0.32
clare	-0.44	0.57
resulted	-0.44	0.45
susan	-0.44	0.83
theatre	-0.44	0.75
yonder	-0.44	0.79
stole	-0.44	0.43
boss	-0.44	0.23
margaret	-0.44	0.96
shell	-0.44	0.27
solemnly	-0.43	0.43
fellow	-0.43	1.60
rendered	-0.43	0.18
stiff	-0.43	0.61
gets	-0.43	0.58
completely	-0.43	0.37
acknowledge	-0.43	0.42
parent	-0.42	0.57
police	-0.42	0.17
judge	-0.42	0.22
una	-0.42	0.66
rows	-0.42	0.46
servants	-0.42	0.66
looked	-0.42	0.52
suffrage	-0.42	0.70
neither	-0.42	0.97
silent	-0.42	0.62
grew	-0.42	0.47
family	-0.41	1.12
courts	-0.41	0.27
everything	-0.41	0.72
mate	-0.41	0.16
pony	-0.41	0.27
criticism	-0.41	0.50
met	-0.41	0.82
trying	-0.41	0.53
court	-0.41	0.21
grows	-0.41	0.45
vorhees	-0.41	0.38
stir	-0.41	0.33
quick	-0.41	0.22
flint	-0.41	0.15
daughters	-0.41	1.30
influenced	-0.41	0.51
loaded	-0.41	0.25
avoid	-0.40	0.43
tempted	-0.40	0.47
possibly	-0.40	0.67
problems	-0.40	0.27
fairly	-0.40	0.42
paths	-0.40	0.50
extraordinary	-0.40	0.83
thomas	-0.40	0.58
dora	-0.40	0.50
boys	-0.40	0.79
decidedly	-0.40	0.45
appeal	-0.40	0.53
system	-0.40	0.36
adopt	-0.40	0.50
thinks	-0.40	0.70
specially	-0.40	0.60
hoping	-0.40	0.40
slight	-0.40	0.23
flies	-0.40	0.32
dick	-0.40	0.62
thrill	-0.40	0.70
bed	-0.39	0.64
sons	-0.39	1.19
dared	-0.39	0.72
lee	-0.39	0.14
dashed	-0.39	0.18
matt	-0.39	0.55
warning	-0.39	0.20
wandering	-0.39	0.36
preferred	-0.39	0.82
hesitated	-0.39	0.56
warrior	-0.39	0.47
represented	-0.39	0.62
look	-0.39	0.36
actions	-0.39	0.56
deck	-0.39	0.15
bones	-0.38	0.14
dealt	-0.38	0.39
idiot	-0.38	0.44
engineer	-0.38	0.13
jefferson	-0.38	0.24
thunder	-0.38	0.34
primitive	-0.38	0.40
myself	-0.38	0.69
birds	-0.38	0.72
stanton	-0.38	0.15
apparently	-0.38	0.40
tom	-0.38	0.56
direct	-0.38	0.53
anyhow	-0.38	0.65
swear	-0.38	1.14
lodge	-0.37	0.22
naval	-0.37	0.18
apply	-0.37	0.44
lower	-0.37	0.47
natives	-0.37	0.21
guards	-0.37	0.17
intense	-0.37	0.77
declared	-0.37	0.57
load	-0.37	0.13
officer	-0.37	0.17
bore	-0.37	0.14
instantly	-0.37	0.28
parents	-0.37	1.35
clarence	-0.37	0.51
constant	-0.36	0.21
mixed	-0.36	0.19
action	-0.36	0.26
startled	-0.36	0.29
manage	-0.36	0.47
suddenly	-0.36	0.27
formed	-0.36	0.49
losing	-0.36	0.47
parties	-0.36	0.27
problem	-0.36	0.23
origin	-0.36	0.17
shape	-0.36	0.45
signs	-0.36	0.36
uncle	-0.36	1.10
sharply	-0.36	0.55
recollection	-0.36	0.40
extension	-0.35	0.51
affect	-0.35	0.38
daniel	-0.35	0.50
remembered	-0.35	1.05
expense	-0.35	0.24
thrust	-0.35	0.18
passion	-0.35	1.75
haste	-0.35	0.28
driving	-0.35	0.17
clothes	-0.35	0.61
intent	-0.35	0.31
belt	-0.35	0.27
management	-0.35	0.30
party	-0.35	0.26
pleasing	-0.35	2.11
separation	-0.35	0.43
temporary	-0.35	0.25
grown	-0.34	0.64
moran	-0.34	0.20
davis	-0.34	0.21
depends	-0.34	0.73
protest	-0.34	0.22
flock	-0.34	0.29
military	-0.34	0.26
paused	-0.34	0.46
passenger	-0.34	0.23
source	-0.34	0.42
methods	-0.34	0.49
probability	-0.34	0.55
objects	-0.34	0.38
remove	-0.34	0.43
stolen	-0.34	0.45
board	-0.33	0.09
measures	-0.33	0.53
simply	-0.33	0.34
whither	-0.33	0.61
luck	-0.33	2.11
fool	-0.33	0.60
arrangements	-0.33	0.32
meant	-0.33	1.01
grant	-0.33	0.13
composed	-0.33	0.66
girls	-0.33	1.06
tore	-0.33	0.22
joe	-0.33	0.29
wondering	-0.33	0.41
whites	-0.33	0.43
giant	-0.33	0.18
artillery	-0.32	0.24
labors	-0.32	0.38
platt	-0.32	0.17
muscles	-0.32	0.24
swift	-0.32	0.24
miller	-0.32	0.26
appreciated	-0.32	0.79
attitude	-0.32	0.38
occurred	-0.32	0.26
girl	-0.32	1.73
fox	-0.32	0.30
candidate	-0.32	0.21
usually	-0.32	0.60
silently	-0.31	0.52
ways	-0.31	0.68
total	-0.31	0.32
background	-0.31	0.51
perceived	-0.31	0.72
taken	-0.31	0.42
powers	-0.31	0.63
nomination	-0.31	0.21
strike	-0.31	0.26
republicans	-0.31	0.20
mere	-0.31	0.22
generations	-0.31	0.48
somewhere	-0.31	0.52
fast	-0.31	0.45
frontier	-0.31	0.24
broken	-0.31	0.14
lowest	-0.31	0.39
dave	-0.31	0.30
equally	-0.31	0.26
vesty	-0.31	0.89
officers	-0.31	0.14
pete	-0.31	0.22
bryan	-0.31	0.19
harrison	-0.31	0.18
mothers	-0.30	1.23
dim	-0.30	0.46
grey	-0.30	0.68
directly	-0.30	0.38
powder	-0.30	0.31
guide	-0.30	0.35
elected	-0.30	0.22
lad	-0.30	0.79
sailors	-0.30	0.13
caius	-0.30	0.58
belonging	-0.30	0.53
navy	-0.30	0.16
bought	-0.30	0.64
scene	-0.30	0.97
development	-0.30	0.36
wing	-0.30	0.25
event	-0.30	0.76
picked	-0.29	0.12
pack	-0.29	0.19
leaped	-0.29	0.24
sheba	-0.29	0.48
knocked	-0.29	0.20
hastened	-0.29	0.27
militia	-0.29	0.16
points	-0.29	0.17
