removal	-0.66	0.32
unexpected	-0.66	0.62
scenes	-0.66	0.97
justify	-0.66	0.38
lid	-0.66	0.67
lap	-0.65	1.13
essentially	-0.65	0.51
caught	-0.65	0.29
middleton	-0.65	0.71
responsibility	-0.65	0.49
practice	-0.65	0.80
difficulty	-0.65	0.65
animals	-0.65	0.41
major	-0.65	0.51
assault	-0.65	0.26
alarmed	-0.64	0.30
mellen	-0.64	0.41
unconsciously	-0.64	0.37
leads	-0.64	0.33
grandfather	-0.63	1.29
ends	-0.63	0.74
majority	-0.63	0.39
slightest	-0.63	0.37
muttered	-0.63	0.53
compared	-0.63	0.24
produced	-0.63	0.54
hudson	-0.63	0.45
christina	-0.62	0.51
whatever	-0.62	0.60
coldly	-0.62	0.52
butler	-0.62	0.51
enemy	-0.62	0.25
insist	-0.62	0.37
seeming	-0.62	0.38
almost	-0.62	0.34
de	-0.61	0.39
herself	-0.61	1.02
ward	-0.61	0.66
slight	-0.61	0.49
breaks	-0.61	0.43
cholmondeley	-0.60	0.43
woman	-0.60	1.65
ghost	-0.60	0.52
smaller	-0.60	0.52
temporary	-0.60	0.82
case	-0.60	0.23
exception	-0.60	0.34
interrupted	-0.60	0.53
chill	-0.59	0.75
b	-0.59	0.32
allen	-0.59	0.43
rid	-0.59	0.42
butterworth	-0.59	0.45
nerves	-0.59	0.41
policy	-0.59	0.52
dispute	-0.59	0.43
harder	-0.59	0.50
excess	-0.59	0.43
carried	-0.59	0.48
armed	-0.59	0.28
isabel	-0.59	0.56
favor	-0.58	0.62
shook	-0.58	0.56
openly	-0.58	0.30
williams	-0.58	0.48
doubtless	-0.58	0.52
dogs	-0.58	0.28
convention	-0.58	0.41
cast	-0.58	0.44
iu	-0.58	0.54
benedict	-0.58	0.58
shouted	-0.58	0.54
hugh	-0.58	0.46
campaign	-0.57	0.33
rude	-0.57	0.39
surprise	-0.57	0.78
dirty	-0.57	0.81
bargiss	-0.57	0.55
toil	-0.57	0.29
beatrice	-0.57	0.54
re	-0.57	0.52
instrument	-0.57	0.64
guardian	-0.57	0.75
agitated	-0.57	0.26
correct	-0.57	0.60
elizabeth	-0.57	0.49
voted	-0.56	0.37
doing	-0.56	0.49
mayor	-0.56	0.30
terribly	-0.56	0.39
briefly	-0.56	0.54
sadness	-0.56	0.77
lion	-0.56	0.26
jenkins	-0.56	0.25
corporation	-0.56	0.54
lot	-0.56	0.43
superiority	-0.56	0.82
scene	-0.56	0.75
class	-0.56	0.60
save	-0.56	0.42
fellow	-0.55	1.61
nodded	-0.55	0.64
burst	-0.55	0.70
reuben	-0.55	0.79
sensation	-0.55	0.39
elected	-0.55	0.38
anxious	-0.55	0.42
warrant	-0.55	0.22
jealous	-0.55	2.02
maria	-0.55	0.73
paul	-0.55	0.51
adam	-0.55	0.42
hurrying	-0.55	0.41
ways	-0.55	0.77
acting	-0.55	0.40
trouble	-0.55	0.33
staring	-0.55	0.38
clung	-0.55	1.03
companion	-0.55	0.80
rescue	-0.54	0.22
aloud	-0.54	0.64
children	-0.54	1.31
defense	-0.54	0.20
promptly	-0.54	0.22
ended	-0.54	0.44
struggled	-0.54	0.26
spell	-0.54	0.70
expense	-0.54	0.37
lucy	-0.54	0.72
fact	-0.53	0.36
county	-0.53	0.27
passes	-0.53	0.38
happen	-0.53	0.44
entertained	-0.53	0.33
larger	-0.53	0.48
created	-0.53	0.31
actions	-0.52	0.47
tom	-0.52	0.73
answered	-0.52	0.67
awaiting	-0.52	0.21
intention	-0.52	0.58
hesitated	-0.52	0.71
katy	-0.52	0.57
ishmael	-0.52	0.72
etc	-0.52	0.45
faint	-0.52	0.63
doubts	-0.52	0.39
sharp	-0.52	0.49
force	-0.51	0.58
eleanor	-0.51	0.41
somehow	-0.51	0.38
deer	-0.51	0.24
mention	-0.51	0.37
cyn	-0.51	0.43
daily	-0.51	0.53
awoke	-0.51	0.41
execution	-0.51	0.50
elsewhere	-0.50	0.61
claim	-0.50	0.69
affected	-0.50	0.27
jest	-0.50	0.65
hilda	-0.50	0.34
astonished	-0.50	0.24
laura	-0.50	0.70
moreover	-0.50	0.56
representatives	-0.50	0.35
decision	-0.50	0.31
shooting	-0.50	0.48
congressional	-0.50	0.35
check	-0.50	0.48
energies	-0.50	0.47
carrying	-0.50	0.42
common	-0.50	0.49
favored	-0.50	2.10
lying	-0.50	0.67
merely	-0.50	0.62
likewise	-0.50	0.22
action	-0.49	0.55
confirmed	-0.49	0.34
confined	-0.49	0.22
professor	-0.49	0.92
worldly	-0.49	0.66
rifle	-0.49	0.19
warned	-0.49	0.45
threshold	-0.49	0.22
parties	-0.49	0.51
adventure	-0.49	1.13
kill	-0.49	0.19
embarrassed	-0.49	0.23
judicial	-0.49	0.45
knowing	-0.48	0.83
resistance	-0.48	0.27
observe	-0.48	0.47
discussion	-0.48	0.42
stared	-0.48	0.36
jack	-0.48	0.75
disappointed	-0.48	0.30
rachel	-0.48	0.55
discover	-0.48	0.30
whispered	-0.48	0.91
liked	-0.48	1.66
dent	-0.48	0.47
characteristics	-0.48	0.68
hunting	-0.48	0.27
thomas	-0.48	0.50
situation	-0.48	0.57
gets	-0.48	0.47
arrows	-0.48	0.20
successfully	-0.48	0.61
hermance	-0.48	0.34
bodily	-0.48	0.71
urged	-0.48	0.40
reason	-0.47	0.47
weapon	-0.47	0.24
jim	-0.47	0.68
proceeding	-0.47	0.21
horst	-0.47	0.34
stolen	-0.47	0.13
hastened	-0.47	0.46
blow	-0.47	0.43
strongest	-0.47	0.65
bunker	-0.47	0.39
er	-0.47	0.39
albany	-0.47	0.21
nor	-0.46	0.90
seize	-0.46	0.16
circumstances	-0.46	0.42
knife	-0.46	0.20
venerable	-0.46	0.53
trembled	-0.46	0.22
nora	-0.46	0.86
trifling	-0.46	0.28
shell	-0.46	0.19
burton	-0.46	1.15
pistol	-0.46	0.18
investigation	-0.46	0.45
smiled	-0.46	0.65
except	-0.45	0.71
deeply	-0.45	0.45
constantly	-0.45	0.51
recovered	-0.45	0.61
rebel	-0.45	0.16
alike	-0.45	0.35
drama	-0.45	0.72
seems	-0.45	0.43
jessie	-0.45	0.53
fleming	-0.45	0.46
incident	-0.45	1.05
jackson	-0.44	0.18
walked	-0.44	0.52
arms	-0.44	1.15
plunged	-0.44	0.21
baron	-0.44	0.43
failure	-0.44	0.61
natures	-0.44	0.71
mighty	-0.44	0.47
maybe	-0.44	0.69
stir	-0.44	0.26
pronounced	-0.44	0.14
surely	-0.44	0.70
roused	-0.44	0.47
shocked	-0.43	0.24
saving	-0.43	0.24
went	-0.43	0.50
catheron	-0.43	0.88
hunt	-0.43	0.21
particulars	-0.43	0.67
shaken	-0.43	0.29
popular	-0.43	0.49
temper	-0.43	1.73
chiefly	-0.43	0.44
mass	-0.43	0.38
visiting	-0.43	0.36
samuel	-0.43	0.55
monsieur	-0.43	0.43
arose	-0.43	0.33
trace	-0.43	0.37
strangely	-0.43	0.50
formerly	-0.42	0.51
relatives	-0.42	1.18
edith	-0.42	0.60
puzzled	-0.42	0.22
lawyer	-0.42	0.26
lieutenant	-0.42	0.24
homes	-0.42	0.77
cornelia	-0.42	0.37
sisters	-0.42	1.32
guided	-0.42	0.26
guards	-0.42	0.16
hamilton	-0.42	0.29
turned	-0.42	0.46
hart	-0.42	0.41
cease	-0.42	0.37
heavily	-0.42	0.39
buried	-0.42	0.58
rush	-0.41	0.24
interference	-0.41	0.39
carry	-0.41	0.48
count	-0.41	0.43
obstacle	-0.41	0.45
aunt	-0.41	1.10
confederate	-0.41	0.15
latter	-0.41	0.75
altogether	-0.41	0.39
haste	-0.41	0.26
pride	-0.41	1.21
done	-0.41	0.89
visits	-0.41	0.39
bears	-0.41	0.18
ring	-0.41	0.53
sustained	-0.40	0.29
hollyhock	-0.40	0.55
brent	-0.40	0.54
assumed	-0.40	0.46
instincts	-0.40	0.52
extraordinary	-0.40	0.81
uncle	-0.40	1.16
warning	-0.40	0.44
object	-0.40	0.50
stronger	-0.40	0.45
brudenell	-0.40	0.69
attracted	-0.40	0.20
revolution	-0.40	0.54
andrew	-0.39	0.49
slow	-0.39	0.39
wound	-0.39	0.42
hester	-0.39	1.09
strata	-0.39	0.47
buffalo	-0.39	0.20
seemed	-0.39	0.45
entirely	-0.39	0.36
solemnly	-0.39	0.35
abruptly	-0.39	0.37
removed	-0.39	0.17
resulted	-0.39	0.54
asleep	-0.39	0.62
bel	-0.39	0.55
fort	-0.39	0.08
charlie	-0.39	1.02
wondered	-0.39	1.03
sons	-0.39	1.13
frequently	-0.39	0.59
amid	-0.39	0.29
wilson	-0.39	0.46
army	-0.39	0.18
secrets	-0.39	0.63
reasons	-0.38	0.31
boys	-0.38	0.76
decidedly	-0.38	0.47
solemn	-0.38	0.61
butter	-0.38	0.47
countess	-0.38	0.60
cries	-0.38	0.61
page	-0.38	0.46
lincoln	-0.38	0.25
lungs	-0.38	0.53
hit	-0.38	0.55
numerous	-0.38	0.52
jotham	-0.38	0.53
adventures	-0.38	0.77
obed	-0.38	0.26
lee	-0.38	0.17
legislation	-0.38	0.40
noticed	-0.38	0.68
blows	-0.38	0.34
confess	-0.38	0.35
necessity	-0.38	0.74
imagined	-0.38	1.07
annie	-0.38	1.02
custom	-0.38	0.63
deliberately	-0.37	0.21
offices	-0.37	0.32
commissioners	-0.37	0.26
magdalen	-0.37	1.06
discovered	-0.37	0.57
eunice	-0.37	0.55
vernon	-0.37	0.56
probably	-0.37	0.74
instance	-0.37	0.54
unseen	-0.37	0.44
chetwynde	-0.37	0.35
fathers	-0.37	0.81
regret	-0.37	1.00
sherman	-0.37	0.19
infantry	-0.36	0.15
scott	-0.36	0.94
julia	-0.36	0.72
madame	-0.36	0.42
exclaimed	-0.36	0.61
approach	-0.36	0.26
attraction	-0.36	0.65
imposed	-0.36	0.28
savages	-0.36	0.44
tear	-0.36	0.35
tore	-0.36	0.17
distant	-0.36	0.49
points	-0.36	0.47
husbands	-0.36	1.01
childish	-0.36	0.48
exercised	-0.36	0.53
additional	-0.36	0.37
acknowledged	-0.36	0.60
coolly	-0.36	0.35
artillery	-0.35	0.14
oath	-0.35	0.28
sorts	-0.35	0.60
romance	-0.35	0.71
remove	-0.35	0.49
swept	-0.35	0.36
troops	-0.35	0.14
nelly	-0.35	0.87
demanded	-0.35	0.51
inquired	-0.35	0.58
because	-0.35	0.72
battery	-0.35	0.13
hitherto	-0.35	0.39
too	-0.35	0.75
betrayed	-0.35	0.27
responded	-0.35	0.51
whilst	-0.35	0.41
person	-0.35	1.01
submit	-0.35	0.18
trifle	-0.35	0.35
getting	-0.35	0.30
interested	-0.35	0.56
